Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_1
2007-09-05,CULEX PIPIENS,T096,41.731922,-87.677512,8,38,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,5,2,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T089,41.723195,-87.64997,5,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,9,10,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,8,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T135,41.662014,-87.724608,8,38,1,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,5,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T158,41.682587,-87.707973,9,2,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T162,41.725517,-87.614258,8,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,8,2,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T085,41.721474,-87.648064,8,4,1,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.696293,9,3,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T088,41.869107,-87.696293,9,14,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T161,41.719059,-87.675088,9,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T084,41.692555,-87.598865,8,2,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T071,41.781416,-87.776532,8,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,5,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T073,41.773215,-87.60088,8,4,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T074,41.822536,-87.666343,9,3,1,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T075,41.799282,-87.585487,8,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T077,41.778748,-87.586427,8,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T077,41.778748,-87.586427,8,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,9,3,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T079,41.766202,-87.562889,9,4,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX TERRITANS,T079,41.766202,-87.562889,9,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,9,2,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.627796,9,2,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T082,41.803423,-87.642984,8,2,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T083,41.754292,-87.590773,9,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,7,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX RESTUANS,T114,41.798697,-87.736812,8,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T114,41.798697,-87.736812,8,7,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,9,7,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T155,41.776156,-87.778927,9,6,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,1,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,48,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,1,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,1,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,5,4,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T138,41.726465,-87.585413,5,50,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,5,2,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T107,41.729669,-87.582699,5,2,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T072,41.74785,-87.702716,9,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T097,41.644612,-87.604498,5,2,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,8,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,8,22,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T100,41.717753,-87.531657,8,3,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,5,2,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T102,41.750498,-87.605294,5,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,5,28,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T103,41.702724,-87.536497,5,23,1,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,9,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T156,41.772846,-87.740029,9,5,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T157,41.825902,-87.667827,5,1,0,2.0,91,72,82.0,15.0,62,69.0,0.0,17.0,0521,1821,Clear,0.0,0.0,29.31,29.94,6.4,19,6.7,1900-01-01 05:21:00
2007-09-05,CULEX PIPIENS,T160,41.903002,-87.688267,8,5,0,1.0,90,66,78.0,11.0,63,69.0,0.0,13.0,0521,1821,RA,0.0,0.0,29.24,29.96,6.4,19,6.5,1900-01-01 05:21:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,19,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,46,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,49,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX RESTUANS,T115,41.673408,-87.599862,5,3,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS,T115,41.673408,-87.599862,5,19,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX TERRITANS,T115,41.673408,-87.599862,5,2,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX RESTUANS,T138,41.726465,-87.585413,5,1,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS,T138,41.726465,-87.585413,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS,T138,41.726465,-87.585413,5,39,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS,T138,41.726465,-87.585413,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS,T138,41.726465,-87.585413,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS,T138,41.726465,-87.585413,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
2007-09-06,CULEX PIPIENS,T138,41.726465,-87.585413,5,50,0,2.0,84,74,79.0,12.0,66,70.0,0.0,14.0,0522,1819,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,1900-01-01 05:22:00
